2025-10-10 22:51:47 | attendance_ai | INFO | Application started
2025-10-26 14:43:24 | tools | tools | INFO | Start fetching data by Agent!
2025-10-26 14:43:25 | tools | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-26 14:43:27 | tools | tools | INFO | Loaded 59 records for grouping
2025-10-26 14:43:27 | pipelines | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-26 14:43:27 | pipelines | group_analyzer | INFO | Filtered 19 records from 59
2025-10-26 14:43:27 | pipelines | group_analyzer | INFO | Extracted 19 UID sets
2025-10-26 14:43:27 | pipelines | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-26 14:43:27 | pipelines | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-26 14:43:27 | pipelines | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-26 14:43:27 | pipelines | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-26 14:43:27 | pipelines | group_analyzer | INFO | Assigned group 'Test' with count 8
2025-10-26 14:43:27 | pipelines | group_analyzer | INFO | Groups saved to data/grouped/groups.json
2025-10-26 14:43:27 | tools | tools | INFO | Grouping completed and saved to data/grouped/groups.json
2025-10-26 14:43:29 | tools | tools | INFO | Start preprocessing data by Agent!
2025-10-26 14:43:29 | pipelines | processor | INFO | Loaded 59 records from data/fetched/raw_data.jsonl
2025-10-26 14:43:29 | pipelines | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 14:43:29 | pipelines | processor | INFO | Starting full preprocessing pipeline...
2025-10-26 14:43:29 | pipelines | processor | INFO | Flattening nested attendance logs...
2025-10-26 14:43:32 | pipelines | processor | INFO | Flattened 790 total log entries.
2025-10-26 14:43:32 | pipelines | processor | INFO | Removing redundant users within each JSONL record...
2025-10-26 14:43:32 | pipelines | processor | INFO | Removed 49 redundant user entries across all records.
2025-10-26 14:43:32 | pipelines | processor | INFO | Detecting temporal anomalies...
2025-10-26 14:43:32 | pipelines | processor | INFO | Detected 47 temporal anomalies.
2025-10-26 14:43:32 | pipelines | processor | INFO | Detecting fake badge patterns...
2025-10-26 14:43:32 | pipelines | processor | INFO | Detected 5 potentially fake badges.
2025-10-26 14:43:32 | pipelines | processor | INFO | Clustering attendance sessions...
2025-10-26 14:43:33 | pipelines | processor | INFO | Generated 731 session records.
2025-10-26 14:43:33 | pipelines | processor | INFO | Clean data exported successfully to data/preprocessed/clean_data.csv
2025-10-26 14:43:33 | pipelines | processor | INFO | Summary report generated successfully.
2025-10-26 14:43:33 | pipelines | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-26 14:43:33 | pipelines | processor | INFO | Summary: {'total_records': 790, 'unique_uids': 59, 'unique_sessions': 731, 'devices_analyzed': 0}
2025-10-26 14:43:33 | tools | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.csv
2025-10-26 14:43:35 | tools | tools | INFO | Start monitoring data by Agent!
2025-10-26 14:43:35 | pipelines | observer | INFO | Observer initialized with 790 records
2025-10-26 14:43:35 | pipelines | observer | INFO | Running anomaly detection on dataset
2025-10-26 14:43:35 | pipelines | observer | INFO | Anomaly detection completed, 48 alerts found
2025-10-26 14:43:35 | pipelines | observer | INFO | Saving alerts to data/monitored/alerts.csv as CSV
2025-10-26 14:43:35 | pipelines | observer | INFO | Alerts successfully saved to data/monitored/alerts.csv
2025-10-26 14:43:35 | tools | tools | INFO | Alerts saved successfully to data/monitored/alerts.csv
2025-10-26 14:50:45 | data_pipeline | agent | INFO | Creating Gemini model for smolagent.
2025-10-26 14:50:49 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify the students also and then monitor anomalies, and save alerts.
2025-10-26 14:50:53 | tools | tools | INFO | Start fetching data by Agent!
2025-10-26 14:50:55 | tools | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-26 14:50:57 | tools | tools | INFO | Loaded 59 records for grouping
2025-10-26 14:50:57 | pipelines | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-26 14:50:57 | pipelines | group_analyzer | INFO | Filtered 19 records from 59
2025-10-26 14:50:57 | pipelines | group_analyzer | INFO | Extracted 19 UID sets
2025-10-26 14:50:57 | pipelines | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-26 14:50:57 | pipelines | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-26 14:50:57 | pipelines | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-26 14:50:57 | pipelines | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-26 14:50:57 | pipelines | group_analyzer | INFO | Assigned group 'Test' with count 8
2025-10-26 14:50:57 | pipelines | group_analyzer | INFO | Groups saved to data/grouped/groups.json
2025-10-26 14:50:57 | tools | tools | INFO | Grouping completed and saved to data/grouped/groups.json
2025-10-26 14:50:58 | tools | tools | INFO | Start preprocessing data by Agent!
2025-10-26 14:50:58 | pipelines | processor | INFO | Loaded 59 records from data/fetched/raw_data.jsonl
2025-10-26 14:50:58 | pipelines | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 14:50:58 | pipelines | processor | INFO | Starting full preprocessing pipeline...
2025-10-26 14:50:58 | pipelines | processor | INFO | Removing redundant users within each JSONL record...
2025-10-26 14:50:58 | pipelines | processor | INFO | Removed 49 redundant user entries across all records.
2025-10-26 14:50:58 | pipelines | processor | INFO | Flattening nested attendance logs...
2025-10-26 14:51:01 | pipelines | processor | INFO | Flattened 741 total log entries.
2025-10-26 14:51:01 | pipelines | processor | INFO | Detecting temporal anomalies...
2025-10-26 14:51:01 | pipelines | processor | INFO | Detected 45 temporal anomalies.
2025-10-26 14:51:01 | pipelines | processor | INFO | Detecting fake badge patterns...
2025-10-26 14:51:01 | pipelines | processor | INFO | Detected 5 potentially fake badges.
2025-10-26 14:51:02 | pipelines | processor | INFO | Clustering attendance sessions...
2025-10-26 14:51:02 | pipelines | processor | INFO | Generated 730 session records.
2025-10-26 14:51:02 | pipelines | processor | INFO | Clean data exported successfully to data/preprocessed/clean_data.csv
2025-10-26 14:51:02 | pipelines | processor | INFO | Summary report generated successfully.
2025-10-26 14:51:02 | pipelines | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-26 14:51:02 | pipelines | processor | INFO | Summary: {'total_records': 741, 'unique_uids': 59, 'unique_sessions': 730, 'devices_analyzed': 0}
2025-10-26 14:51:02 | tools | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.csv
2025-10-26 14:51:04 | tools | tools | INFO | Start monitoring data by Agent!
2025-10-26 14:51:04 | pipelines | observer | INFO | Observer initialized with 741 records
2025-10-26 14:51:04 | pipelines | observer | INFO | Running anomaly detection on dataset
2025-10-26 14:51:04 | pipelines | observer | INFO | Anomaly detection completed, 46 alerts found
2025-10-26 14:51:04 | pipelines | observer | INFO | Saving alerts to data/monitored/alerts.csv as CSV
2025-10-26 14:51:05 | pipelines | observer | INFO | Alerts successfully saved to data/monitored/alerts.csv
2025-10-26 14:51:05 | tools | tools | INFO | Alerts saved successfully to data/monitored/alerts.csv
2025-10-26 14:53:58 | data_pipeline | agent | INFO | Creating Gemini model for smolagent.
2025-10-26 14:54:02 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify the students also and then monitor anomalies, and save alerts.
2025-10-26 14:54:07 | tools | tools | INFO | Start fetching data by Agent!
2025-10-26 14:54:08 | tools | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-26 14:54:10 | tools | tools | INFO | Loaded 59 records for grouping
2025-10-26 14:54:10 | pipelines | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-26 14:54:10 | pipelines | group_analyzer | INFO | Filtered 19 records from 59
2025-10-26 14:54:10 | pipelines | group_analyzer | INFO | Extracted 19 UID sets
2025-10-26 14:54:10 | pipelines | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-26 14:54:10 | pipelines | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-26 14:54:10 | pipelines | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-26 14:54:10 | pipelines | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-26 14:54:10 | pipelines | group_analyzer | INFO | Assigned group 'Test' with count 8
2025-10-26 14:54:10 | pipelines | group_analyzer | INFO | Groups saved to data/grouped/groups.json
2025-10-26 14:54:10 | tools | tools | INFO | Grouping completed and saved to data/grouped/groups.json
2025-10-26 14:54:12 | tools | tools | INFO | Start preprocessing data by Agent!
2025-10-26 14:54:12 | pipelines | processor | INFO | Loaded 59 records from data/fetched/raw_data.jsonl
2025-10-26 14:54:12 | pipelines | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 14:54:12 | pipelines | processor | INFO | Starting full preprocessing pipeline...
2025-10-26 14:54:12 | pipelines | processor | INFO | Removing redundant users within each JSONL record...
2025-10-26 14:54:12 | pipelines | processor | INFO | Removed 49 redundant user entries across all records.
2025-10-26 14:54:12 | pipelines | processor | INFO | Flattening nested attendance logs...
2025-10-26 14:54:15 | pipelines | processor | INFO | Flattened 741 total log entries.
2025-10-26 14:54:15 | pipelines | processor | INFO | Detecting temporal anomalies...
2025-10-26 14:54:15 | pipelines | processor | INFO | Detected 45 temporal anomalies.
2025-10-26 14:54:15 | pipelines | processor | INFO | Detecting fake badge patterns...
2025-10-26 14:54:16 | pipelines | processor | INFO | Detected 5 potentially fake badges.
2025-10-26 14:54:16 | pipelines | processor | INFO | Clustering attendance sessions...
2025-10-26 14:54:16 | pipelines | processor | INFO | Generated 730 session records.
2025-10-26 14:54:17 | pipelines | processor | INFO | Clean data exported successfully to data/preprocessed/clean_data.csv
2025-10-26 14:54:17 | pipelines | processor | INFO | Summary report generated successfully.
2025-10-26 14:54:17 | pipelines | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-26 14:54:17 | pipelines | processor | INFO | Summary: {'total_records': 741, 'unique_uids': 59, 'unique_sessions': 730, 'devices_analyzed': 0}
2025-10-26 14:54:17 | tools | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.csv
2025-10-26 14:54:18 | tools | tools | INFO | Start monitoring data by Agent!
2025-10-26 14:54:18 | pipelines | observer | INFO | Observer initialized with 741 records
2025-10-26 14:54:18 | pipelines | observer | INFO | Running anomaly detection on dataset
2025-10-26 14:54:19 | pipelines | observer | INFO | Anomaly detection completed, 46 alerts found
2025-10-26 14:54:19 | pipelines | observer | INFO | Saving alerts to data/monitored/alerts.csv as CSV
2025-10-26 14:54:19 | pipelines | observer | INFO | Alerts successfully saved to data/monitored/alerts.csv
2025-10-26 14:54:19 | tools | tools | INFO | Alerts saved successfully to data/monitored/alerts.csv
2025-10-26 21:19:37 | gemini_model | gemini_model | INFO | GeminiModel initialized with model 'gemini-2.5-flash-preview-05-20'
2025-10-26 21:19:38 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify students, monitor anomalies, and save alerts.
2025-10-26 21:19:41 | tools | tools | INFO | Start fetching data by Agent!
2025-10-26 21:19:42 | tools | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-26 21:19:44 | tools | tools | INFO | Loaded 59 records for grouping
2025-10-26 21:19:44 | pipelines | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-26 21:19:44 | pipelines | group_analyzer | INFO | Filtered 19 records from 59
2025-10-26 21:19:44 | pipelines | group_analyzer | INFO | Extracted 19 UID sets
2025-10-26 21:19:44 | pipelines | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-26 21:19:44 | pipelines | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-26 21:19:44 | pipelines | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-26 21:19:44 | pipelines | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-26 21:19:44 | pipelines | group_analyzer | INFO | Assigned group 'Test' with count 8
2025-10-26 21:19:44 | pipelines | group_analyzer | INFO | Groups saved to data/grouped/groups.json
2025-10-26 21:19:44 | tools | tools | INFO | Grouping completed and saved to data/grouped/groups.json
2025-10-26 21:19:45 | tools | tools | INFO | Start preprocessing data by Agent!
2025-10-26 21:19:45 | pipelines | processor | INFO | Loaded 59 records from data/fetched/raw_data.jsonl
2025-10-26 21:19:45 | pipelines | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 21:19:45 | pipelines | processor | INFO | Starting full preprocessing pipeline...
2025-10-26 21:19:45 | pipelines | processor | INFO | Removing redundant users within each JSONL record...
2025-10-26 21:19:45 | pipelines | processor | INFO | Removed 49 redundant user entries across all records.
2025-10-26 21:19:45 | pipelines | processor | INFO | Flattening nested attendance logs...
2025-10-26 21:19:46 | pipelines | processor | INFO | Flattened 741 total log entries.
2025-10-26 21:19:46 | pipelines | processor | INFO | Detecting temporal anomalies...
2025-10-26 21:19:46 | pipelines | processor | INFO | Detected 45 temporal anomalies.
2025-10-26 21:19:46 | pipelines | processor | INFO | Detecting fake badge patterns...
2025-10-26 21:19:46 | pipelines | processor | INFO | Detected 5 potentially fake badges.
2025-10-26 21:19:46 | pipelines | processor | INFO | Clustering attendance sessions...
2025-10-26 21:19:47 | pipelines | processor | INFO | Generated 730 session records.
2025-10-26 21:19:47 | pipelines | processor | INFO | Clean data exported successfully to data/preprocessed/clean_data.csv
2025-10-26 21:19:47 | pipelines | processor | INFO | Summary report generated successfully.
2025-10-26 21:19:47 | pipelines | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-26 21:19:47 | pipelines | processor | INFO | Summary: {'total_records': 741, 'unique_uids': 59, 'unique_sessions': 730, 'devices_analyzed': 0}
2025-10-26 21:19:47 | tools | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.csv
2025-10-26 21:19:48 | tools | tools | INFO | Start monitoring data by Agent!
2025-10-26 21:19:48 | pipelines | observer | INFO | Observer initialized with 741 records
2025-10-26 21:19:48 | pipelines | observer | INFO | Running anomaly detection on dataset
2025-10-26 21:19:48 | pipelines | observer | INFO | Anomaly detection completed, 46 alerts found
2025-10-26 21:19:48 | pipelines | observer | INFO | Saving alerts to data/monitored/alerts.csv as CSV
2025-10-26 21:19:48 | pipelines | observer | INFO | Alerts successfully saved to data/monitored/alerts.csv
2025-10-26 21:19:48 | tools | tools | INFO | Alerts saved successfully to data/monitored/alerts.csv
2025-10-26 21:20:20 | gemini_model | gemini_model | INFO | GeminiModel initialized with model 'gemini-2.5-flash-preview-05-20'
2025-10-26 21:20:21 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify students, monitor anomalies, and save alerts.
2025-10-26 21:20:24 | tools | tools | INFO | Start fetching data by Agent!
2025-10-26 21:20:27 | tools | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-26 21:20:28 | tools | tools | INFO | Loaded 59 records for grouping
2025-10-26 21:20:28 | pipelines | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-26 21:20:28 | pipelines | group_analyzer | INFO | Filtered 19 records from 59
2025-10-26 21:20:28 | pipelines | group_analyzer | INFO | Extracted 19 UID sets
2025-10-26 21:20:28 | pipelines | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-26 21:20:28 | pipelines | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-26 21:20:28 | pipelines | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-26 21:20:28 | pipelines | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-26 21:20:28 | pipelines | group_analyzer | INFO | Assigned group 'Test' with count 8
2025-10-26 21:20:28 | pipelines | group_analyzer | INFO | Groups saved to data/grouped/groups.json
2025-10-26 21:20:28 | tools | tools | INFO | Grouping completed and saved to data/grouped/groups.json
2025-10-26 21:20:30 | tools | tools | INFO | Start preprocessing data by Agent!
2025-10-26 21:20:30 | pipelines | processor | INFO | Loaded 59 records from data/fetched/raw_data.jsonl
2025-10-26 21:20:30 | pipelines | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 21:20:30 | pipelines | processor | INFO | Starting full preprocessing pipeline...
2025-10-26 21:20:30 | pipelines | processor | INFO | Removing redundant users within each JSONL record...
2025-10-26 21:20:30 | pipelines | processor | INFO | Removed 49 redundant user entries across all records.
2025-10-26 21:20:30 | pipelines | processor | INFO | Flattening nested attendance logs...
2025-10-26 21:20:31 | pipelines | processor | INFO | Flattened 741 total log entries.
2025-10-26 21:20:31 | pipelines | processor | INFO | Detecting temporal anomalies...
2025-10-26 21:20:31 | pipelines | processor | INFO | Detected 45 temporal anomalies.
2025-10-26 21:20:31 | pipelines | processor | INFO | Detecting fake badge patterns...
2025-10-26 21:20:31 | pipelines | processor | INFO | Detected 5 potentially fake badges.
2025-10-26 21:20:31 | pipelines | processor | INFO | Clustering attendance sessions...
2025-10-26 21:20:31 | pipelines | processor | INFO | Generated 730 session records.
2025-10-26 21:20:31 | pipelines | processor | INFO | Clean data exported successfully to data/preprocessed/clean_data.csv
2025-10-26 21:20:31 | pipelines | processor | INFO | Summary report generated successfully.
2025-10-26 21:20:31 | pipelines | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-26 21:20:31 | pipelines | processor | INFO | Summary: {'total_records': 741, 'unique_uids': 59, 'unique_sessions': 730, 'devices_analyzed': 0}
2025-10-26 21:20:31 | tools | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.csv
2025-10-26 21:20:33 | tools | tools | INFO | Start monitoring data by Agent!
2025-10-26 21:20:33 | pipelines | observer | INFO | Observer initialized with 741 records
2025-10-26 21:20:33 | pipelines | observer | INFO | Running anomaly detection on dataset
2025-10-26 21:20:33 | pipelines | observer | INFO | Anomaly detection completed, 46 alerts found
2025-10-26 21:20:33 | pipelines | observer | INFO | Saving alerts to data/monitored/alerts.csv as CSV
2025-10-26 21:20:33 | pipelines | observer | INFO | Alerts successfully saved to data/monitored/alerts.csv
2025-10-26 21:20:33 | tools | tools | INFO | Alerts saved successfully to data/monitored/alerts.csv
2025-10-26 21:29:27 | utils | gemini_model | INFO | GeminiModel initialized with model 'gemini-2.5-flash-preview-05-20'
2025-10-26 21:29:28 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify students, monitor anomalies, and save alerts.
2025-10-26 21:29:30 | tools | tools | INFO | Start fetching data by Agent!
2025-10-26 21:29:32 | tools | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-26 21:29:33 | tools | tools | INFO | Loaded 59 records for grouping
2025-10-26 21:29:33 | pipelines | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-26 21:29:33 | pipelines | group_analyzer | INFO | Filtered 19 records from 59
2025-10-26 21:29:33 | pipelines | group_analyzer | INFO | Extracted 19 UID sets
2025-10-26 21:29:33 | pipelines | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-26 21:29:33 | pipelines | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-26 21:29:33 | pipelines | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-26 21:29:33 | pipelines | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-26 21:29:33 | pipelines | group_analyzer | INFO | Assigned group 'Test' with count 8
2025-10-26 21:29:33 | pipelines | group_analyzer | INFO | Groups saved to data/grouped/groups.json
2025-10-26 21:29:33 | tools | tools | INFO | Grouping completed and saved to data/grouped/groups.json
2025-10-26 21:29:34 | tools | tools | INFO | Start preprocessing data by Agent!
2025-10-26 21:29:34 | pipelines | processor | INFO | Loaded 59 records from data/fetched/raw_data.jsonl
2025-10-26 21:29:34 | pipelines | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 21:29:34 | pipelines | processor | INFO | Starting full preprocessing pipeline...
2025-10-26 21:29:34 | pipelines | processor | INFO | Removing redundant users within each JSONL record...
2025-10-26 21:29:34 | pipelines | processor | INFO | Removed 49 redundant user entries across all records.
2025-10-26 21:29:34 | pipelines | processor | INFO | Flattening nested attendance logs...
2025-10-26 21:29:35 | pipelines | processor | INFO | Flattened 741 total log entries.
2025-10-26 21:29:35 | pipelines | processor | INFO | Detecting temporal anomalies...
2025-10-26 21:29:35 | pipelines | processor | INFO | Detected 45 temporal anomalies.
2025-10-26 21:29:35 | pipelines | processor | INFO | Detecting fake badge patterns...
2025-10-26 21:29:36 | pipelines | processor | INFO | Detected 5 potentially fake badges.
2025-10-26 21:29:36 | pipelines | processor | INFO | Clustering attendance sessions...
2025-10-26 21:29:36 | pipelines | processor | INFO | Generated 730 session records.
2025-10-26 21:29:36 | pipelines | processor | INFO | Clean data exported successfully to data/preprocessed/clean_data.csv
2025-10-26 21:29:36 | pipelines | processor | INFO | Summary report generated successfully.
2025-10-26 21:29:36 | pipelines | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-26 21:29:36 | pipelines | processor | INFO | Summary: {'total_records': 741, 'unique_uids': 59, 'unique_sessions': 730, 'devices_analyzed': 0}
2025-10-26 21:29:36 | tools | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.csv
2025-10-26 21:29:37 | tools | tools | INFO | Start monitoring data by Agent!
2025-10-26 21:29:37 | pipelines | observer | INFO | Observer initialized with 741 records
2025-10-26 21:29:37 | pipelines | observer | INFO | Running anomaly detection on dataset
2025-10-26 21:29:37 | pipelines | observer | INFO | Anomaly detection completed, 46 alerts found
2025-10-26 21:29:37 | pipelines | observer | INFO | Saving alerts to data/monitored/alerts.csv as CSV
2025-10-26 21:29:37 | pipelines | observer | INFO | Alerts successfully saved to data/monitored/alerts.csv
2025-10-26 21:29:37 | tools | tools | INFO | Alerts saved successfully to data/monitored/alerts.csv
2025-10-26 21:32:59 | utils | gemini | INFO | GeminiModel initialized with model 'gemini-2.5-flash-preview-05-20'
2025-10-26 21:33:00 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify students, monitor anomalies, and save alerts.
2025-10-26 21:33:02 | tools | tools | INFO | Start fetching data by Agent!
2025-10-26 21:33:03 | tools | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-26 21:33:04 | tools | tools | INFO | Start preprocessing data by Agent!
2025-10-26 21:33:04 | pipelines | processor | INFO | Loaded 59 records from data/fetched/raw_data.jsonl
2025-10-26 21:33:04 | pipelines | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 21:33:04 | pipelines | processor | INFO | Starting full preprocessing pipeline...
2025-10-26 21:33:04 | pipelines | processor | INFO | Removing redundant users within each JSONL record...
2025-10-26 21:33:04 | pipelines | processor | INFO | Removed 49 redundant user entries across all records.
2025-10-26 21:33:04 | pipelines | processor | INFO | Flattening nested attendance logs...
2025-10-26 21:33:05 | pipelines | processor | INFO | Flattened 741 total log entries.
2025-10-26 21:33:05 | pipelines | processor | INFO | Detecting temporal anomalies...
2025-10-26 21:33:05 | pipelines | processor | INFO | Detected 45 temporal anomalies.
2025-10-26 21:33:06 | pipelines | processor | INFO | Detecting fake badge patterns...
2025-10-26 21:33:06 | pipelines | processor | INFO | Detected 5 potentially fake badges.
2025-10-26 21:33:06 | pipelines | processor | INFO | Clustering attendance sessions...
2025-10-26 21:33:06 | pipelines | processor | INFO | Generated 730 session records.
2025-10-26 21:33:06 | pipelines | processor | INFO | Clean data exported successfully to data/preprocessed/clean_data.csv
2025-10-26 21:33:06 | pipelines | processor | INFO | Summary report generated successfully.
2025-10-26 21:33:06 | pipelines | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-26 21:33:06 | pipelines | processor | INFO | Summary: {'total_records': 741, 'unique_uids': 59, 'unique_sessions': 730, 'devices_analyzed': 0}
2025-10-26 21:33:06 | tools | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.csv
2025-10-26 22:26:43 | data_pipeline | processor | INFO | Starting attendance preprocessing...
2025-10-26 22:26:44 | data_pipeline | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 22:26:44 | data_pipeline | processor | INFO | Starting preprocessing pipeline...
2025-10-26 22:26:44 | data_pipeline | processor | INFO | Removing redundant users within each record...
2025-10-26 22:26:44 | data_pipeline | processor | INFO | Removed 49 redundant log entries.
2025-10-26 22:26:44 | data_pipeline | processor | INFO | Generating session structures...
2025-10-26 22:26:45 | data_pipeline | processor | INFO | Generated 59 session objects.
2025-10-26 22:26:45 | data_pipeline | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-26 22:26:45 | data_pipeline | processor | INFO | Total sessions processed: 59
2025-10-26 22:29:39 | data_pipeline | processor | INFO | Starting attendance preprocessing...
2025-10-26 22:29:39 | data_pipeline | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 22:29:39 | data_pipeline | processor | INFO | Starting preprocessing pipeline...
2025-10-26 22:29:39 | data_pipeline | processor | INFO | Removing redundant users within each record...
2025-10-26 22:29:39 | data_pipeline | processor | INFO | Removed 49 redundant log entries.
2025-10-26 22:29:39 | data_pipeline | processor | INFO | Generating session structures...
2025-10-26 22:29:40 | data_pipeline | processor | INFO | Generated 59 session objects.
2025-10-26 22:29:41 | data_pipeline | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-26 22:29:41 | data_pipeline | processor | INFO | Total sessions processed: 59
2025-10-26 22:34:10 | data_pipeline | processor | INFO | Starting attendance preprocessing...
2025-10-26 22:34:10 | data_pipeline | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 22:34:10 | data_pipeline | processor | INFO | Starting preprocessing pipeline...
2025-10-26 22:34:10 | data_pipeline | processor | INFO | Separating redundant logs within each record...
2025-10-26 22:34:10 | data_pipeline | processor | INFO | Separated 49 redundant log entries across all records.
2025-10-26 22:34:10 | data_pipeline | processor | INFO | Generating session structures...
2025-10-26 22:34:11 | data_pipeline | processor | INFO | Generated 59 session objects.
2025-10-26 22:34:11 | data_pipeline | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-26 22:34:11 | data_pipeline | processor | INFO | Total sessions processed: 59
2025-10-26 23:36:00 | data_pipeline | processor | INFO | Starting attendance preprocessing...
2025-10-26 23:36:01 | data_pipeline | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 23:36:01 | data_pipeline | processor | INFO | Starting preprocessing pipeline...
2025-10-26 23:36:01 | data_pipeline | processor | INFO | Separating redundant logs within each record...
2025-10-26 23:36:01 | data_pipeline | processor | INFO | Separated 49 redundant log entries across all records.
2025-10-26 23:36:01 | data_pipeline | processor | INFO | Generating session structures...
2025-10-26 23:36:09 | data_pipeline | processor | INFO | Generated 59 session objects.
2025-10-26 23:36:09 | data_pipeline | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-26 23:36:10 | data_pipeline | processor | INFO | Total sessions processed: 59
2025-10-26 23:40:42 | data_pipeline | processor | INFO | Starting attendance preprocessing...
2025-10-26 23:40:43 | data_pipeline | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 23:40:43 | data_pipeline | processor | INFO | Starting preprocessing pipeline...
2025-10-26 23:40:44 | data_pipeline | processor | INFO | Separating redundant logs within each record...
2025-10-26 23:40:44 | data_pipeline | processor | INFO | Separated 49 redundant log entries across all records.
2025-10-26 23:40:44 | data_pipeline | processor | INFO | Generating session structures...
2025-10-26 23:40:44 | data_pipeline | processor | ERROR | Preprocessing failed: can only concatenate list (not "dict") to list
Traceback (most recent call last):
